0,0,0
0.64695,0.53475,-0.1122
0.59926,0.49511,-0.10416
0.62764,0.57314,-0.054508
0.61689,0.50505,-0.11184
0.6982,0.5859,-0.11231
0.64742,0.57439,-0.07303
0.68335,0.56183,-0.12153
0.69533,0.57199,-0.12335
0.6282,0.49707,-0.13113
0.66753,0.52706,-0.14048
0.63703,0.53778,-0.099246
0.64024,0.54819,-0.092052
0.64464,0.56473,-0.079909
0.64618,0.5693,-0.076878
0.66161,0.56494,-0.096673
0.63259,0.55585,-0.076743
0.6682,0.56208,-0.10612
0.68503,0.57956,-0.10548
0.60639,0.5016,-0.1048
0.69263,0.59138,-0.10125
0.65814,0.58657,-0.071567
0.61268,0.49685,-0.11583
0.59653,0.48714,-0.10939
0.61847,0.5072,-0.11127
0.58837,0.50011,-0.088259
0.64253,0.55016,-0.092369
0.64355,0.51815,-0.1254
0.65011,0.5509,-0.099208
0.59168,0.50611,-0.085571
0.61965,0.53357,-0.086087
0.64349,0.54679,-0.096702
0.61333,0.53054,-0.082786
0.62411,0.49608,-0.12803
0.62853,0.60553,-0.022993
0.59196,0.52728,-0.064682
0.61408,0.52098,-0.093099
0.64137,0.57235,-0.069024
0.57169,0.49193,-0.079762
0.67173,0.60782,-0.063902
0.6682,0.57908,-0.089119
0.61592,0.52358,-0.092338
0.57216,0.48003,-0.092136
0.55898,0.4446,-0.11439
0.57074,0.45741,-0.11333
0.63012,0.54308,-0.087038
0.61793,0.52919,-0.088742
0.61052,0.54296,-0.06756
0.66767,0.60241,-0.065259
0.50712,0.4216,-0.085517
0.68995,0.59528,-0.094677
0.69495,0.58274,-0.11221
0.67515,0.57919,-0.095956
0.70162,0.61709,-0.08453
0.6175,0.50415,-0.11335
0.72176,0.61342,-0.10833
0.67502,0.58081,-0.094212
0.71805,0.63058,-0.087467
0.69735,0.58967,-0.10768
0.5992,0.47303,-0.12616
0.71713,0.63595,-0.081178
0.67477,0.58743,-0.087339
0.65972,0.56118,-0.098541
0.61654,0.51249,-0.10404
0.66196,0.60735,-0.054607
0.67419,0.55291,-0.12128
0.68741,0.58786,-0.099547
0.66934,0.5648,-0.10454
0.67217,0.59248,-0.079693
0.67483,0.59739,-0.077438
0.66105,0.57333,-0.087717
0.6362,0.58447,-0.051727
0.6129,0.51509,-0.097809
0.64918,0.56821,-0.08097
0.63979,0.57311,-0.066676
0.6779,0.61522,-0.062678
0.63331,0.5603,-0.073011
0.67699,0.57351,-0.10348
0.66194,0.59249,-0.069451
0.63023,0.55117,-0.079056
0.68005,0.59263,-0.087423
