0,0,0
0.393,0.31027,-0.082735
0.25343,0.22111,-0.032312
0.27086,0.30331,0.032448
0.26696,0.1432,-0.12377
0.3823,0.30812,-0.074185
0.36405,0.33641,-0.027641
0.31088,0.304,-0.0068829
0.40888,0.30725,-0.10163
0.33866,0.29023,-0.048433
0.40626,0.2894,-0.11686
0.33441,0.21721,-0.11719
0.33103,0.31297,-0.018062
0.32326,0.27837,-0.044886
0.40064,0.35586,-0.044782
0.39098,0.32804,-0.062943
0.40679,0.36964,-0.037148
0.44409,0.38245,-0.061642
0.43254,0.34377,-0.088763
0.36711,0.26448,-0.10264
0.4431,0.36464,-0.078458
0.42212,0.36758,-0.054538
0.37331,0.27637,-0.096936
0.34886,0.28145,-0.067406
0.37601,0.3094,-0.066613
0.33637,0.31186,-0.024507
0.42654,0.3657,-0.06084
0.38842,0.28896,-0.099466
0.40371,0.311,-0.092709
0.37586,0.32912,-0.046737
0.41899,0.36348,-0.055514
0.34637,0.31367,-0.032701
0.35585,0.29965,-0.056201
0.40129,0.29895,-0.10234
0.34081,0.35857,0.017754
0.33208,0.27109,-0.060989
0.3348,0.28399,-0.050809
0.34143,0.35369,0.012256
0.30449,0.30596,0.0014668
0.42603,0.39968,-0.026346
0.44143,0.35597,-0.085465
0.31379,0.24425,-0.069542
0.29283,0.26808,-0.024753
0.30355,0.23097,-0.07258
0.20095,0.13454,-0.06641
0.39773,0.32509,-0.072643
0.36409,0.31621,-0.047883
0.2741,0.26962,-0.004474
0.39404,0.35303,-0.041005
0.29112,0.26253,-0.02859
0.41233,0.36547,-0.046857
0.3317,0.32321,-0.0084903
0.30229,0.29247,-0.0098198
0.37189,0.32979,-0.042104
0.25098,0.20135,-0.049631
0.4267,0.36843,-0.058272
0.40449,0.35988,-0.044607
0.31674,0.31179,-0.0049494
0.3985,0.27295,-0.12554
0.28925,0.23681,-0.052441
0.47826,0.40767,-0.070583
0.34956,0.30758,-0.041976
0.33159,0.30642,-0.025177
0.27835,0.23839,-0.039956
0.2674,0.31424,0.04684
0.29676,0.26739,-0.029369
0.40789,0.31744,-0.090444
0.36789,0.34143,-0.026463
0.31378,0.24498,-0.068809
0.33985,0.31287,-0.02698
0.3702,0.35419,-0.016016
0.32345,0.29598,-0.027464
0.25002,0.19872,-0.051301
0.31991,0.30027,-0.019641
0.31777,0.30553,-0.012235
0.4093,0.36679,-0.042506
0.37019,0.30944,-0.06075
0.36225,0.28848,-0.073771
0.31002,0.25787,-0.052159
0.33848,0.27486,-0.063622
0.45942,0.34977,-0.10965
0.354542625,0.303795625,
