0,0,0
0.41184,0.31531,-0.096539
0.32026,0.25852,-0.061743
0.33134,0.3462,0.014855
0.35023,0.22622,-0.12401
0.44667,0.35358,-0.093093
0.3862,0.31444,-0.071758
0.37859,0.33697,-0.041625
0.42082,0.28935,-0.13147
0.38539,0.31535,-0.070041
0.46801,0.35039,-0.11763
0.38151,0.27083,-0.11068
0.42326,0.35057,-0.072684
0.36551,0.30821,-0.057305
0.45466,0.39956,-0.055095
0.46417,0.36291,-0.10127
0.39159,0.33971,-0.051877
0.44142,0.31925,-0.12217
0.44724,0.31266,-0.13458
0.39654,0.30122,-0.095323
0.46571,0.36869,-0.09702
0.4152,0.33963,-0.075569
0.3722,0.27148,-0.10072
0.39528,0.31511,-0.080174
0.383,0.2742,-0.10879
0.36803,0.34195,-0.026076
0.40165,0.33039,-0.071252
0.41752,0.30866,-0.10886
0.40597,0.30264,-0.10333
0.38316,0.32409,-0.059077
0.4336,0.35032,-0.083278
0.40158,0.33541,-0.066165
0.39407,0.32084,-0.073228
0.40947,0.32559,-0.08388
0.37783,0.37896,0.0011323
0.32278,0.23266,-0.090125
0.37858,0.29192,-0.086667
0.40757,0.37006,-0.03751
0.32028,0.3034,-0.016885
0.48982,0.42838,-0.061442
0.48735,0.38847,-0.098879
0.37976,0.30272,-0.077042
0.30732,0.23892,-0.068399
0.37539,0.28503,-0.090366
0.2665,0.18322,-0.083282
0.41816,0.305,-0.11317
0.38844,0.30862,-0.079821
0.29046,0.26373,-0.026721
0.45962,0.39862,-0.060994
0.30866,0.26263,-0.046029
0.47113,0.40314,-0.067985
0.35383,0.29757,-0.056265
0.37151,0.31396,-0.057542
0.42413,0.34352,-0.080611
0.29711,0.18961,-0.1075
0.46217,0.36711,-0.09506
0.44415,0.34306,-0.10109
0.4206,0.37124,-0.049358
0.48152,0.32186,-0.15966
0.34252,0.24795,-0.094569
0.51373,0.40708,-0.10665
0.37078,0.3078,-0.062982
0.33332,0.30497,-0.028348
0.33439,0.26846,-0.065925
0.348,0.35126,0.0032656
0.37164,0.31687,-0.054771
0.40922,0.29527,-0.11395
0.39041,0.34501,-0.045406
0.39669,0.33149,-0.065199
0.39865,0.30234,-0.096306
0.42392,0.38559,-0.038334
0.3223,0.3131,-0.0091975
0.3277,0.27963,-0.048077
0.3136,0.26859,-0.04501
0.30191,0.23812,-0.063791
0.41187,0.37784,-0.034028
0.37733,0.28211,-0.095217
0.42675,0.3355,-0.091255
0.36562,0.2857,-0.079913
0.36989,0.28247,-0.087417
0.4455,0.32147,-0.12403
