0,0,0
0.33145,0.45212,0.12067
0.31068,0.4318,0.12112
0.2383,0.39404,0.15575
0.26093,0.47201,0.21108
0.361,0.50191,0.14091
0.26894,0.42367,0.15473
0.3372,0.42083,0.083623
0.25158,0.45767,0.2061
0.28401,0.42288,0.13887
0.42591,0.57472,0.14881
0.30131,0.43211,0.13079
0.39091,0.43273,0.041824
0.32643,0.38466,0.058225
0.31639,0.40869,0.092306
0.38483,0.48304,0.098208
0.33689,0.39712,0.060236
0.32669,0.40519,0.078501
0.39731,0.53705,0.13974
0.27585,0.37582,0.099969
0.41836,0.47026,0.051894
0.34178,0.39717,0.055398
0.33037,0.37543,0.045058
0.29184,0.40346,0.11161
0.28678,0.42104,0.13426
0.31584,0.37668,0.060844
0.28971,0.41578,0.12608
0.37799,0.44281,0.064817
0.30988,0.39908,0.089204
0.39202,0.37476,-0.017252
0.41599,0.44055,0.024552
0.42353,0.47114,0.047608
0.33715,0.40303,0.065881
0.39903,0.45575,0.056712
0.33725,0.45605,0.1188
0.41734,0.47895,0.061612
0.32886,0.43505,0.10619
0.42978,0.50858,0.078794
0.35618,0.43299,0.07681
0.41395,0.54298,0.12903
0.47277,0.56706,0.094289
0.30415,0.36941,0.06526
0.275,0.34264,0.067644
0.27673,0.39803,0.1213
0.13596,0.29887,0.16291
0.31727,0.39022,0.072954
0.28509,0.42737,0.14228
0.2561,0.40096,0.14486
0.27746,0.38498,0.10752
0.22836,0.29464,0.066281
0.36199,0.44909,0.0871
0.30967,0.46358,0.15392
0.22508,0.37837,0.15329
0.25041,0.41839,0.16798
0.25963,0.40244,0.14282
0.34621,0.47864,0.13243
0.3174,0.48989,0.17249
0.38825,0.50885,0.12059
0.31923,0.47424,0.15501
0.2972,0.42909,0.13189
0.44492,0.58201,0.13709
0.24047,0.37288,0.13241
0.30407,0.45617,0.1521
0.21513,0.33457,0.11943
0.2129,0.40548,0.19259
0.28016,0.46167,0.1815
0.27377,0.42966,0.15589
0.26311,0.46183,0.19872
0.29982,0.46038,0.16057
0.28854,0.43479,0.14625
0.36448,0.43828,0.073792
0.27835,0.3993,0.12095
0.20667,0.31353,0.10686
0.15767,0.3421,0.18443
0.19011,0.37429,0.18418
0.33364,0.43938,0.10575
0.28534,0.44132,0.15598
0.27575,0.44159,0.16584
0.23237,0.40967,0.1773
0.29016,0.40742,0.11726
0.41208,0.46905,0.056966
