0,0,0
0.40462,0.5079,0.10329
0.36759,0.45481,0.087223
0.30363,0.36909,0.065464
0.33575,0.43634,0.1006
0.43514,0.54039,0.10525
0.32981,0.44809,0.11828
0.41664,0.46492,0.048274
0.37549,0.49324,0.11775
0.36414,0.43285,0.068708
0.47168,0.53087,0.059191
0.41415,0.47383,0.059678
0.45061,0.48893,0.038316
0.3909,0.47983,0.088931
0.41588,0.53381,0.11793
0.44024,0.51443,0.074197
0.38983,0.44545,0.055624
0.45857,0.52723,0.068662
0.46162,0.54169,0.080071
0.39794,0.47971,0.081771
0.45593,0.47435,0.018415
0.41266,0.49576,0.0831
0.42344,0.45785,0.034411
0.37476,0.41461,0.03985
0.37416,0.43811,0.06395
0.41665,0.43457,0.017926
0.36744,0.42312,0.055678
0.45958,0.52227,0.062688
0.44013,0.43009,-0.010032
0.40418,0.47107,0.066894
0.47267,0.48722,0.014549
0.52692,0.57198,0.045064
0.44602,0.50734,0.061324
0.48321,0.53209,0.048876
0.45717,0.56568,0.10851
0.49357,0.56147,0.067906
0.39871,0.51311,0.1144
0.52153,0.57591,0.054379
0.49105,0.55845,0.067395
0.48865,0.55102,0.062372
0.5534,0.60073,0.047327
0.33119,0.42291,0.091716
0.3518,0.42089,0.069088
0.35892,0.42708,0.068161
0.29677,0.42222,0.12545
0.39445,0.47104,0.076588
0.3276,0.43787,0.11028
0.33931,0.46287,0.12356
0.34244,0.46454,0.1221
0.31482,0.39081,0.075988
0.45138,0.49948,0.048096
0.39473,0.47854,0.083811
0.31419,0.4522,0.13801
0.36916,0.463,0.093839
0.32068,0.43585,0.11517
0.43946,0.54999,0.11053
0.38585,0.50622,0.12037
0.45481,0.53553,0.080712
0.42259,0.54678,0.12419
0.38556,0.51951,0.13395
0.50484,0.5989,0.094061
0.30301,0.42767,0.12467
0.34874,0.44204,0.093309
0.34962,0.43901,0.089387
0.25434,0.38178,0.12743
0.35815,0.45571,0.097564
0.3438,0.44577,0.10197
0.31883,0.43109,0.11225
0.29111,0.42721,0.1361
0.32072,0.43892,0.1182
0.41415,0.47626,0.062114
0.35501,0.52289,0.16788
0.29554,0.38798,0.092444
0.26806,0.3837,0.11564
0.30348,0.42428,0.1208
0.35512,0.45143,0.096311
0.33951,0.46249,0.12298
0.38015,0.50278,0.12264
0.36046,0.48591,0.12544
0.35315,0.47874,0.1256
0.51483,0.57156,0.056731
