0,0,0
0.74942,0.7373,-0.01212
0.75328,0.69637,-0.056912
0.6863,0.69662,0.010324
0.71505,0.70309,-0.011955
0.78778,0.74523,-0.042555
0.68377,0.70378,0.020012
0.75209,0.75602,0.0039385
0.74917,0.76159,0.012419
0.73715,0.7229,-0.014247
0.77687,0.77925,0.002384
0.72221,0.68524,-0.036975
0.76277,0.65616,-0.10661
0.69737,0.66926,-0.028112
0.77286,0.67639,-0.096471
0.79655,0.72624,-0.07031
0.71463,0.64675,-0.067881
0.74624,0.66472,-0.081519
0.78001,0.72079,-0.059223
0.73573,0.64476,-0.090963
0.74921,0.70495,-0.044255
0.73248,0.69324,-0.039245
0.74359,0.66526,-0.078333
0.72279,0.61406,-0.10872
0.74124,0.63483,-0.10641
0.71674,0.6173,-0.099434
0.70924,0.67261,-0.03663
0.76146,0.64874,-0.11272
0.73636,0.66731,-0.069049
0.72214,0.60844,-0.1137
0.75924,0.64809,-0.11115
0.81089,0.78137,-0.029517
0.77734,0.70951,-0.067827
0.77369,0.72398,-0.049709
0.78927,0.73285,-0.056421
0.79672,0.72611,-0.070615
0.75274,0.70759,-0.04515
0.78616,0.73968,-0.046479
0.79252,0.69248,-0.10004
0.78333,0.7712,-0.012132
0.82024,0.77666,-0.043582
0.71147,0.61778,-0.093685
0.72336,0.64572,-0.077646
0.69534,0.6781,-0.017237
0.652,0.6049,-0.047108
0.71446,0.66653,-0.047932
0.6787,0.65788,-0.020819
0.67297,0.64595,-0.027021
0.7317,0.66708,-0.064617
0.66073,0.54156,-0.11917
0.76702,0.72071,-0.046311
0.72135,0.74968,0.028332
0.71932,0.71047,-0.0088476
0.67657,0.7142,0.037626
0.68798,0.69894,0.010961
0.77171,0.75546,-0.016251
0.71168,0.72285,0.011172
0.76064,0.74725,-0.013387
0.76014,0.72784,-0.032305
0.73858,0.70665,-0.031931
0.79057,0.77738,-0.013194
0.71834,0.68536,-0.032977
0.72287,0.71046,-0.012406
0.69103,0.70224,0.011201
0.63279,0.70602,0.073228
0.74172,0.77337,0.031647
0.7124,0.70504,-0.0073652
0.69841,0.70402,0.0056106
0.67878,0.68178,0.0029948
0.7071,0.7128,0.0056975
0.71336,0.67218,-0.041177
0.73566,0.69148,-0.044177
0.69862,0.67208,-0.026542
0.61572,0.66709,0.051372
0.67212,0.66057,-0.011556
0.68889,0.7252,0.036313
0.67553,0.69307,0.017532
0.71399,0.66927,-0.044725
0.70623,0.71227,0.0060369
0.69204,0.6742,-0.017835
0.77607,0.73076,-0.045312
