0,0,0
0.33145,0.41539,0.083944
0.31068,0.37516,0.064485
0.2383,0.30231,0.06401
0.26093,0.37391,0.11298
0.361,0.43827,0.07727
0.26894,0.38437,0.11543
0.3372,0.38646,0.049253
0.25158,0.36363,0.11206
0.28401,0.35329,0.069286
0.42591,0.4831,0.057187
0.30131,0.36313,0.061816
0.39091,0.41886,0.027951
0.32643,0.36417,0.037738
0.31639,0.37383,0.057443
0.38483,0.46532,0.080485
0.33689,0.36834,0.031456
0.32669,0.41076,0.084071
0.39731,0.46724,0.069935
0.27585,0.38251,0.10666
0.41836,0.43913,0.020764
0.34178,0.38968,0.047907
0.33037,0.33531,0.0049374
0.29184,0.35633,0.064491
0.28678,0.37287,0.086087
0.31584,0.37429,0.058453
0.28971,0.34147,0.051764
0.37799,0.4428,0.064803
0.30988,0.35368,0.043803
0.39202,0.42211,0.030092
0.41599,0.42058,0.0045906
0.42353,0.44514,0.021607
0.33715,0.38448,0.047323
0.39903,0.43125,0.03222
0.33725,0.46664,0.12939
0.41734,0.49009,0.07275
0.32886,0.42006,0.091201
0.42978,0.51329,0.083502
0.35618,0.39901,0.042833
0.41395,0.49644,0.082495
0.47277,0.55485,0.082085
0.30415,0.3387,0.034552
0.275,0.3449,0.069905
0.27673,0.35092,0.074198
0.13596,0.20903,0.073072
0.31727,0.3808,0.06353
0.28509,0.33304,0.047959
0.2561,0.31254,0.056443
0.27746,0.36312,0.085656
0.22836,0.28228,0.053921
0.36199,0.39668,0.03469
0.30967,0.39487,0.085205
0.22508,0.32335,0.098273
0.25041,0.33835,0.087936
0.25963,0.34177,0.082138
0.34621,0.46206,0.11585
0.3174,0.43362,0.11622
0.38825,0.45678,0.068527
0.31923,0.45554,0.13632
0.2972,0.40356,0.10636
0.44492,0.52273,0.077812
0.24047,0.29866,0.05819
0.30407,0.41285,0.10878
0.21513,0.28924,0.074107
0.2129,0.2935,0.080601
0.28016,0.3821,0.10193
0.27377,0.34986,0.076088
0.26311,0.34498,0.081865
0.29982,0.3457,0.045887
0.28854,0.36725,0.078715
0.36448,0.40968,0.0452
0.27835,0.33117,0.052819
0.20667,0.3152,0.10853
0.15767,0.27689,0.11922
0.19011,0.2777,0.087593
0.33364,0.40718,0.073544
0.28534,0.35095,0.065614
0.27575,0.38122,0.10547
0.23237,0.31855,0.086184
0.29016,0.35294,0.062778
0.41208,0.46073,0.048646
