0,0,0
0.45428,0.43376,-0.020522
0.43355,0.36428,-0.069272
0.37387,0.29255,-0.081321
0.45237,0.43356,-0.018812
0.50711,0.44818,-0.058932
0.42904,0.4211,-0.0079415
0.43633,0.33021,-0.10612
0.48894,0.41313,-0.07581
0.41193,0.37331,-0.038623
0.56795,0.45725,-0.1107
0.46959,0.36383,-0.10576
0.46468,0.45128,-0.0134
0.47777,0.36788,-0.10988
0.46822,0.41774,-0.050476
0.53092,0.47955,-0.051374
0.46516,0.42841,-0.036753
0.50625,0.41539,-0.090855
0.56582,0.46961,-0.096214
0.41795,0.35285,-0.065098
0.50998,0.46525,-0.04473
0.43472,0.41955,-0.015173
0.4061,0.36939,-0.03671
0.41964,0.37587,-0.043769
0.41217,0.40385,-0.0083291
0.40453,0.34867,-0.055854
0.42913,0.41383,-0.015295
0.52498,0.46247,-0.062507
0.48468,0.37975,-0.10493
0.43724,0.38951,-0.047731
0.49924,0.45906,-0.040181
0.45421,0.3457,-0.10851
0.41665,0.34928,-0.067368
0.47875,0.40256,-0.076188
0.43674,0.34865,-0.088096
0.50555,0.34131,-0.16424
0.42957,0.38677,-0.042806
0.53114,0.41778,-0.11336
0.48739,0.31597,-0.17142
0.51372,0.46883,-0.044891
0.5913,0.48451,-0.1068
0.40249,0.34529,-0.057202
0.39447,0.3373,-0.057166
0.37993,0.31447,-0.065464
0.30157,0.23425,-0.067321
0.40789,0.39262,-0.015264
0.42251,0.38643,-0.036075
0.45299,0.33048,-0.12251
0.4538,0.41717,-0.03663
0.29736,0.29451,-0.0028481
0.47721,0.4384,-0.038808
0.40943,0.41533,0.0058953
0.36003,0.39501,0.034979
0.35147,0.4094,0.057929
0.34905,0.34973,0.0006749
0.47135,0.50262,0.031273
0.48215,0.45814,-0.024011
0.46676,0.44636,-0.020394
0.46966,0.45652,-0.013133
0.42923,0.34961,-0.079612
0.54204,0.52553,-0.016513
0.32406,0.33728,0.013216
0.38319,0.39218,0.0089941
0.31398,0.28091,-0.033065
0.34437,0.37071,0.02634
0.41922,0.35987,-0.059355
0.40527,0.41279,0.0075169
0.46861,0.43763,-0.030986
0.41468,0.4387,0.02402
0.42507,0.41127,-0.013801
0.47559,0.42037,-0.055226
0.40807,0.3526,-0.055472
0.35593,0.3076,-0.048333
0.32419,0.31721,-0.0069824
0.41575,0.31724,-0.098512
0.4759,0.43658,-0.039323
0.41335,0.4076,-0.005748
0.46987,0.43586,-0.034014
0.46894,0.37175,-0.097195
0.43592,0.40708,-0.028833
0.53047,0.44615,-0.084321
